2012-11-04	2012-11-05	Politico/GWU/Battleground	Phone	http://www.politico.com/news/stories/1112/83380.html	Likely Voters	0.47	0.47	0.06
2012-11-03	2012-11-05	YouGov/Economist	Internet	http://cdn.yougov.com/cumulus_uploads/document/6pkdh10fns/econToplines.pdf	Likely Voters	0.49	0.47	0.05
2012-11-03	2012-11-05	Gravis Marketing	Automated Phone	http://www.gravispolls.com/2012/11/gravis-marketing-national-poll-shows.html	Likely Voters	0.48	0.48	0.04
2012-11-03	2012-11-05	IBD/TIPP	Phone	http://news.investors.com/special-report/508415-ibdtipp-poll.aspx	Likely Voters	0.5	0.49	0.01
2012-11-03	2012-11-05	Rasmussen	Automated Phone	http://www.rasmussenreports.com/public_content/politics/obama_administration/daily_presidential_tracking_poll	Likely Voters	0.48	0.49	0
2012-11-03	2012-11-05	JZ Analytics/Newsmax	Internet	http://www.jzanalytics.com/	Likely Voters	0.47	0.47	0.06
2012-11-03	2012-11-05	UPI/CVOTER	Phone		Likely Voters	0.49	0.48	0
2012-11-01	2012-11-05	Ipsos/Reuters (Web)	Internet	http://big.assets.huffingtonpost.com/ipsos110512.pdf	Likely Voters	0.48	0.46	0.06
2012-11-02	2012-11-04	ARG	Phone	http://americanresearchgroup.com/pres2012/NA12.html	Likely Voters	0.49	0.49	0.02
2012-11-02	2012-11-04	PPP (D-Americans United for Change)	Automated Phone	http://www.publicpolicypolling.com/pdf/2011/PPP_Release_TrackingPoll_113.pdf	Likely Voters	0.5	0.48	0.03
2012-11-02	2012-11-04	CNN	Phone	http://i2.cdn.turner.com/cnn/2012/images/11/04/top16.pdf	Likely Voters	0.49	0.49	0.02
2012-11-01	2012-11-04	ABC/Post	Phone	http://www.washingtonpost.com/blogs/the-fix/wp/2012/11/05/wapo-abc-tracking-poll-final-weekend-tally-is-obama-50-romney-47-still-a-margin-of-error-contest/	Likely Voters	0.5	0.47	0.02
2012-11-01	2012-11-04	Gallup	Phone	http://www.gallup.com/poll/157817/election-2012-likely-voters-trial-heat-obama-romney.aspx	Likely Voters	0.48	0.49	0
2012-11-01	2012-11-04	DailyKos/SEIU/PPP (D)	Automated Phone	http://www.dailykos.com/weeklypolling/2012/11/1	Likely Voters	0.5	0.48	0.02
2012-11-01	2012-11-04	Monmouth	Mixed	http://cms.monmouth.edu/assets/0/84/159/2147483694/c8af3c69-d7c7-4f41-9749-99d4fa948484.pdf	Likely Voters	0.48	0.48	0.04
2012-11-01	2012-11-04	Democracy Corps (D)	Phone	http://big.assets.huffingtonpost.com/demcorpstracker.pdf	Likely Voters	0.49	0.45	0.01
2012-11-01	2012-11-03	Angus-Reid	Internet	http://www.angus-reid.com/polls/47681/obama-holds-upper-hand-over-romney-in-national-u-s-race/	Likely Voters	0.51	0.48	0.01
2012-11-01	2012-11-03	NBC/WSJ	Phone	http://firstread.nbcnews.com/_news/2012/11/04/14924205-final-national-nbcwsj-poll-before-tuesday-obama-48-percent-romney-47-percent?lite	Likely Voters	0.48	0.47	0.05
2012-10-31	2012-11-03	YouGov	Internet	http://cdn.yougov.com/r/1/ygTabs_november_likelyvoters_National.pdf	Likely Voters	0.49	0.47	0.05
2012-10-31	2012-11-03	Pew	Phone	http://www.people-press.org/2012/11/04/obama-gains-edge-in-campaigns-final-days/	Likely Voters	0.48	0.45	0.03
2012-11-02	2012-11-02	UPI/CVOTER	Phone		Likely Voters	0.49	0.48	0
2012-10-31	2012-11-02	Rasmussen	Automated Phone	http://www.rasmussenreports.com/public_content/archive/2012_presidential_election_matchups2	Likely Voters	0.48	0.48	0.03
2012-10-31	2012-11-01	Purple Strategies	Mixed	http://www.purplestrategies.com/wp-content/uploads/November110212_v4.pdf	Likely Voters	0.47	0.46	0.07
2012-10-30	2012-11-01	JZ Analytics/Newsmax	Internet	http://www.jzanalytics.com/	Likely Voters	0.48	0.46	0.06
2012-10-30	2012-11-01	PPP (D-Americans United for Change)	Automated Phone	http://www.publicpolicypolling.com/pdf/2011/PPP_Release_TrackingPoll_111.pdf	Likely Voters	0.49	0.48	0.03
2012-10-29	2012-11-01	Politico/GWU/Battleground	Phone	https://mediarelations.gwu.edu/sites/mediarelations.gwu.edu/files/downloads/Questionnaire%20and%20Results_6.pdf	Likely Voters	0.48	0.48	0.03
2012-10-26	2012-11-01	UPI/CVOTER	Phone	http://www.scribd.com/doc/111916274/UPI-CVoter-International-tracking-poll-11-2	Likely Voters	0.48	0.48	0
2012-10-29	2012-10-31	Washington Times/JZ Analytics	Phone	http://www.washingtontimes.com/news/2012/nov/1/poll-shows-obama-romney-in-a-dead-heat/	Likely Voters	0.49	0.49	0
2012-10-28	2012-10-31	ABC/Post	Phone	http://www.washingtonpost.com/blogs/the-fix/wp/2012/11/01/wapo-abc-tracking-poll-presidential-contest-as-close-as-close-can-be/	Likely Voters	0.49	0.48	0
2012-10-27	2012-10-31	Ipsos/Reuters (Web)	Internet	http://big.assets.huffingtonpost.com/ipsos103112.pdf	Likely Voters	0.47	0.46	0.07
2012-10-28	2012-10-30	FOX	Phone	http://www.foxnews.com/politics/interactive/2012/10/31/fox-news-poll-race-for-white-house-dead-heat/	Likely Voters	0.46	0.46	0.06999999999999999
2012-10-28	2012-10-30	Rasmussen	Automated Phone	http://www.rasmussenreports.com/public_content/archive/2012_presidential_election_matchups2	Likely Voters	0.47	0.49	0
2012-10-22	2012-10-30	High Point University	Phone	http://acme.highpoint.edu/~mkifer/src/19release.pdf	Registered Voters	0.46	0.43	0.12000000000000001
2012-10-27	2012-10-29	JZ Analytics/Newsmax	Internet	http://www.jzanalytics.com/	Likely Voters	0.46	0.47	0.07
2012-10-26	2012-10-28	YouGov/Economist	Internet	http://today.yougov.com/news/2012/10/31/hurricane-sandy-obama-one/	Likely Voters	0.48	0.47	0.04
2012-10-26	2012-10-28	PPP (D-Americans United for Change)	Automated Phone	http://www.publicpolicypolling.com/pdf/2011/102610271028TrackerResults.pdf	Likely Voters	0.48	0.49	0.03
2012-10-25	2012-10-28	United Technologies/National Journal	Phone	http://www.nationaljournal.com/daily/anger-aside-voters-favor-d-c-status-quo-20121031	Likely Voters	0.5	0.45	0
2012-10-25	2012-10-28	CBS/Times	Phone	http://big.assets.huffingtonpost.com/OctQuin.pdf	Likely Voters	0.48	0.47	0.04
2012-10-25	2012-10-28	DailyKos/SEIU/PPP (D)	Automated Phone	http://www.dailykos.com/weeklypolling/2012/10/25	Likely Voters	0.49	0.49	0.03
2012-10-25	2012-10-28	ARG	Phone	http://americanresearchgroup.com/pres2012/NA12.html	Likely Voters	0.48	0.48	0.04
2012-10-24	2012-10-28	Pew	Phone	http://www.people-press.org/2012/10/29/presidential-race-dead-even-romney-maintains-turnout-edge/	Likely Voters	0.47	0.47	0.06
2012-10-22	2012-10-28	Gallup	Phone	http://www.gallup.com/poll/157817/election-2012-likely-voters-trial-heat-obama-romney.aspx	Likely Voters	0.46	0.51	0
2012-10-25	2012-10-27	Rasmussen	Automated Phone	http://www.rasmussenreports.com/public_content/archive/2012_presidential_election_matchups2	Likely Voters	0.47	0.5	0
2012-10-24	2012-10-27	ABC/Post	Phone	http://www.washingtonpost.com/blogs/the-fix/wp/2012/10/29/wapo-abc-track-49-romney-48-obama-three-days-running/	Likely Voters	0.48	0.49	0.03
2012-10-22	2012-10-27	IBD/TIPP	Phone	http://news.investors.com/special-report/508415-ibdtipp-poll.aspx	Likely Voters	0.45	0.44	0.07
2012-10-22	2012-10-26	Ipsos/Reuters (Web)	Internet	http://big.assets.huffingtonpost.com/ipsos102612.pdf	Likely Voters	0.47	0.46	0.08
2012-10-23	2012-10-25	NPR	Phone	http://media.npr.org/documents/2012/oct/NPROctpoll.pdf	Likely Voters	0.47	0.48	0.06
2012-10-23	2012-10-25	PPP (D-Americans United for Change)	Automated Phone	http://www.publicpolicypolling.com/pdf/2011/102310241025Results.pdf	Likely Voters	0.48	0.48	0.03
2012-10-22	2012-10-25	Politico/GWU/Battleground	Phone	http://images.politico.com/global/2012/10/politico_gwbgp_oct29_questionnaire.html	Likely Voters	0.49	0.48	0.03
2012-10-19	2012-10-25	UPI/CVOTER	Phone	http://big.assets.huffingtonpost.com/upi102612.pdf	Likely Voters	0.48	0.48	0
2012-10-22	2012-10-24	Rasmussen	Automated Phone	http://www.rasmussenreports.com/public_content/archive/2012_presidential_election_matchups2	Likely Voters	0.47	0.5	0
2012-10-20	2012-10-23	ABC/Post	Phone	http://www.washingtonpost.com/blogs/the-fix/wp/2012/10/24/post-abc-tracking-poll-obama-wins-final-debate-romney-gains-supporters/	Likely Voters	0.48	0.49	0
2012-10-19	2012-10-23	AP-GfK	Phone	http://ap-gfkpoll.com/main/wp-content/uploads/2012/10/AP-GfK-Poll-October-2012-Topline_POLITICS.pdf	Likely Voters	0.45	0.47	0.08
2012-10-20	2012-10-22	PPP (D-Americans United for Change)	Automated Phone	http://www.publicpolicypolling.com/pdf/2011/102010211022TrackingPoll.pdf	Likely Voters	0.47	0.49	0.04
2012-10-20	2012-10-22	YouGov/Economist	Internet	http://cdn.yougov.com/cumulus_uploads/document/75qcgwj577/econToplines.pdf	Likely Voters	0.48	0.46	0.06
2012-10-19	2012-10-21	Rasmussen	Automated Phone	http://www.rasmussenreports.com/public_content/archive/2012_presidential_election_matchups2	Likely Voters	0.47	0.49	0.04
2012-10-18	2012-10-21	DailyKos/SEIU/PPP (D)	Automated Phone	http://www.dailykos.com/weeklypolling/2012/10/18	Likely Voters	0.48	0.48	0.04
2012-10-18	2012-10-21	ARG	Phone	http://americanresearchgroup.com/pres2012/NA12.html	Likely Voters	0.47	0.49	0.04
2012-10-18	2012-10-21	Democracy Corps (D)	Phone	http://www.democracycorps.com/attachments/article/918/dcor.ecn.fq.102112.pol.v2.pdf	Likely Voters	0.49	0.46	0.05
2012-10-18	2012-10-21	Monmouth	Mixed	http://www.monmouth.edu/assets/0/84/159/2147483694/0e2e970e-a544-4f4d-8659-6233705b8ae7.pdf	Likely Voters	0.45	0.48	0.08
2012-10-16	2012-10-21	IBD/TIPP	Phone	http://news.investors.com/special-report/508415-ibdtipp-poll.aspx	Likely Voters	0.47	0.43	0.07
2012-10-15	2012-10-21	Gallup	Phone	http://www.gallup.com/poll/157817/election-2012-likely-voters-trial-heat-obama-romney.aspx	Likely Voters	0.45	0.51	0
2012-10-18	2012-10-20	Washington Times/JZ Analytics	Phone	http://www.washingtontimes.com/news/2012/oct/21/obama-leads-in-latest-poll-as-romneyloses-bounce/	Likely Voters	0.5	0.47	0.03
2012-10-17	2012-10-20	CBS	Phone	http://www.cbsnews.com/8301-250_162-57537588/poll-ahead-of-third-debate-obama-leads-on-foreign-policy/?pageNum=2&tag=page	Likely Voters	0.48	0.46	0.06
2012-10-17	2012-10-20	NBC/WSJ	Phone	http://msnbcmedia.msn.com/i/MSNBC/Sections/A_Politics/nbc_oct_poll.pdf	Likely Voters	0.47	0.47	0.07
2012-10-16	2012-10-20	Ipsos/Reuters (Web)	Internet	http://big.assets.huffingtonpost.com/Ipsos102012.pdf	Likely Voters	0.46	0.45	0.08
2012-10-17	2012-10-19	PPP (D-Americans United for Change)	Automated Phone	http://www.publicpolicypolling.com/pdf/2011/PPP_Release_TrackingPoll_1019Evening.pdf	Likely Voters	0.49	0.47	0.04
2012-10-18	2012-10-18	Gravis Marketing	Automated Phone	http://www.gravispolls.com/2012/10/national-presidential-pollromney-46.html	Likely Voters	0.44	0.46	0.1
2012-10-16	2012-10-18	Rasmussen	Automated Phone	http://www.rasmussenreports.com/public_content/archive/2012_presidential_election_matchups2	Likely Voters	0.48	0.48	0
2012-10-14	2012-10-18	Politico/GWU/Battleground	Phone	http://images.politico.com/global/2012/10/politico_gwbgp_oct22_questionnaire.html	Likely Voters	0.47	0.49	0.04
2012-10-11	2012-10-18	UPI/CVOTER	Phone	http://www.upi.com/Top_News/US/2012/10/20/UPI-Poll-Obama-cuts-into-Romney-lead/UPI-19991350739458/	Likely Voters	0.46	0.48	0
2012-10-11	2012-10-16	UConn/Hartford Courant	Phone	http://articles.courant.com/2012-10-19/news/hc-president-poll-uconn-courant-20121018_1_hartford-courant-poll-gender-gap-new-hampshire-survey-center	Likely Voters	0.48	0.45	0.06999999999999999
2012-10-13	2012-10-15	YouGov/Economist	Internet	http://today.yougov.com/news/2012/10/17/likely-voters-give-president-one-point-edge/	Likely Voters	0.47	0.46	0.07
2012-10-13	2012-10-15	Rasmussen	Automated Phone	http://www.rasmussenreports.com/public_content/archive/2012_presidential_election_matchups2	Likely Voters	0.47	0.49	0
2012-10-11	2012-10-15	Ipsos/Reuters (Web)	Internet	http://big.assets.huffingtonpost.com/ipsos101512.pdf	Likely Voters	0.47	0.45	0.1
2012-10-10	2012-10-15	IBD/TIPP	Phone	http://news.investors.com/special-report/508415-ibdtipp-poll.aspx#ixzz29UJMj9LB	Likely Voters	0.47	0.46	0.05
2012-10-12	2012-10-14	DailyKos/SEIU/PPP (D)	Automated Phone	http://www.dailykos.com/weeklypolling/2012/10/12	Likely Voters	0.46	0.5	0.04
2012-10-11	2012-10-14	ARG	Phone	http://americanresearchgroup.com/pres2012/NA12-5.html	Likely Voters	0.47	0.48	0.05
2012-10-08	2012-10-14	Gallup	Phone	http://www.gallup.com/poll/157817/election-2012-likely-voters-trial-heat-obama-romney.aspx	Likely Voters	0.47	0.49	0
2012-10-12	2012-10-13	JZ Analytics/Newsmax	Internet	http://www.forbes.com/sites/johnzogby/2012/10/14/brand-new-nationwide-poll-obama-47-romney-44/	Likely Voters	0.47	0.44	0.09
2012-10-10	2012-10-13	ABC/Post	Phone	http://www.langerresearch.com/uploads/1142a12012ElectionUpdate.pdf	Likely Voters	0.49	0.46	0.04
