2012-11-06	2012-11-07	GQR (D)	Phone	http://www.democracycorps.com/Economy-Project/engaging-the-big-economic-issues-ahead/	Likely Voters	0.51	0.41	0
2012-11-03	2012-11-05	YouGov/Economist	Internet	http://cdn.yougov.com/cumulus_uploads/document/6pkdh10fns/econToplines.pdf	Adults	0.51	0.46	0.02
2012-11-02	2012-11-04	PPP (D-Americans United for Change)	Automated Phone	http://www.publicpolicypolling.com/pdf/2011/PPP_Release_TrackingPoll_113.pdf	Likely Voters	0.5	0.47	0.03
2012-11-02	2012-11-04	CNN	Phone	http://i2.cdn.turner.com/cnn/2012/images/11/04/top16.pdf	Likely Voters	0.52	0.46	0.01
2012-11-01	2012-11-04	DailyKos/SEIU/PPP (D)	Automated Phone	http://www.dailykos.com/weeklypolling/2012/11/1	Likely Voters	0.49	0.48	0.03
2012-11-01	2012-11-04	Monmouth	Mixed	http://cms.monmouth.edu/assets/0/84/159/2147483694/c8af3c69-d7c7-4f41-9749-99d4fa948484.pdf	Likely Voters	0.47	0.44	0.08
2012-11-01	2012-11-04	Democracy Corps (D)	Phone	http://big.assets.huffingtonpost.com/demcorpstracker.pdf	Likely Voters	0.53	0.39	0
2012-11-01	2012-11-03	NBC/WSJ	Phone	http://firstread.nbcnews.com/_news/2012/11/04/14924205-final-national-nbcwsj-poll-before-tuesday-obama-48-percent-romney-47-percent?lite	Likely Voters	0.49	0.44999999999999996	0.06
2012-10-31	2012-11-01	Purple Strategies	Mixed	http://www.purplestrategies.com/wp-content/uploads/November110212_v4.pdf	Likely Voters	0.47	0.47	0.05
2012-10-30	2012-11-01	PPP (D-Americans United for Change)	Automated Phone	http://www.publicpolicypolling.com/pdf/2011/PPP_Release_TrackingPoll_111.pdf	Likely Voters	0.49	0.49	0.02
2012-10-29	2012-11-01	Politico/GWU/Battleground	Phone	https://mediarelations.gwu.edu/sites/mediarelations.gwu.edu/files/downloads/Questionnaire%20and%20Results_6.pdf	Likely Voters	0.51	0.45	0.04
2012-10-28	2012-10-30	FOX	Phone	http://www.foxnews.com/politics/interactive/2012/10/31/fox-news-poll-race-for-white-house-dead-heat/	Registered Voters	0.53	0.45	0.02
2012-10-26	2012-10-28	YouGov/Economist	Internet	http://today.yougov.com/news/2012/10/31/hurricane-sandy-obama-one/	Adults	0.49	0.48000000000000004	0.03
2012-10-26	2012-10-28	PPP (D-Americans United for Change)	Automated Phone	http://www.publicpolicypolling.com/pdf/2011/102610271028TrackerResults.pdf	Likely Voters	0.48	0.49	0.03
2012-10-25	2012-10-28	CBS/Times	Phone	http://big.assets.huffingtonpost.com/OctQuin.pdf	Likely Voters	0.46	0.46	0.09
2012-10-25	2012-10-28	DailyKos/SEIU/PPP (D)	Automated Phone	http://www.dailykos.com/weeklypolling/2012/10/25	Likely Voters	0.48	0.49	0.04
2012-10-24	2012-10-28	Pew	Phone	http://www.people-press.org/2012/10/29/presidential-race-dead-even-romney-maintains-turnout-edge/	Adults	0.56	0.4	0.04
2012-10-23	2012-10-25	NPR	Phone	http://media.npr.org/documents/2012/oct/NPROctpoll.pdf	Likely Voters	0.51	0.48	0.02
2012-10-23	2012-10-25	PPP (D-Americans United for Change)	Automated Phone	http://www.publicpolicypolling.com/pdf/2011/102310241025Results.pdf	Likely Voters	0.48	0.49	0.03
2012-10-22	2012-10-25	Politico/GWU/Battleground	Phone	http://images.politico.com/global/2012/10/politico_gwbgp_oct29_questionnaire.html	Likely Voters	0.51	0.47000000000000003	0.02
2012-10-19	2012-10-23	AP-GfK	Phone	http://ap-gfkpoll.com/main/wp-content/uploads/2012/10/AP-GfK-Poll-October-2012-Topline_POLITICS.pdf	Adults	0.53	0.42	0.05
2012-10-20	2012-10-22	YouGov/Economist	Internet	http://cdn.yougov.com/cumulus_uploads/document/75qcgwj577/econToplines.pdf	Adults	0.49	0.49	0.03
2012-10-18	2012-10-21	DailyKos/SEIU/PPP (D)	Automated Phone	http://www.dailykos.com/weeklypolling/2012/10/18	Likely Voters	0.47	0.49	0.04
2012-10-18	2012-10-21	Democracy Corps (D)	Phone	http://www.democracycorps.com/attachments/article/918/dcor.ecn.fq.102112.pol.v2.pdf	Likely Voters	0.5	0.43	0
2012-10-18	2012-10-21	Monmouth	Mixed	http://www.monmouth.edu/assets/0/84/159/2147483694/0e2e970e-a544-4f4d-8659-6233705b8ae7.pdf	Likely Voters	0.45	0.45	0.1
2012-10-17	2012-10-20	CBS	Phone	http://www.cbsnews.com/8301-250_162-57537588/poll-ahead-of-third-debate-obama-leads-on-foreign-policy/?pageNum=2&tag=page	Adults	0.47	0.42	0.10999999999999999
2012-10-17	2012-10-20	NBC/WSJ	Phone	http://msnbcmedia.msn.com/i/MSNBC/Sections/A_Politics/nbc_oct_poll.pdf	Registered Voters	0.49	0.43	0.08
2012-10-17	2012-10-19	PPP (D-Americans United for Change)	Automated Phone	http://www.publicpolicypolling.com/pdf/2011/PPP_Release_TrackingPoll_1019Evening.pdf	Likely Voters	0.49	0.47	0.04
2012-10-14	2012-10-18	Politico/GWU/Battleground	Phone	http://images.politico.com/global/2012/10/politico_gwbgp_oct22_questionnaire.html	Likely Voters	0.52	0.44	0.04
2012-10-13	2012-10-15	YouGov/Economist	Internet	http://today.yougov.com/news/2012/10/17/likely-voters-give-president-one-point-edge/	Adults	0.49	0.48000000000000004	0.04
2012-10-12	2012-10-14	DailyKos/SEIU/PPP (D)	Automated Phone	http://www.dailykos.com/weeklypolling/2012/10/12	Likely Voters	0.46	0.51	0.03
2012-10-10	2012-10-11	Gallup/USA Today	Phone	http://www.gallup.com/poll/158045/voters-equally-favorable-candidates-prior-second-debate.aspx	Registered Voters	0.51	0.48	0
2012-10-07	2012-10-11	Politico/GWU/Battleground	Phone	http://www.politico.com/news/stories/1012/82389.html	Likely Voters	0.53	0.46	0.02
2012-10-08	2012-10-10	Monmouth	Mixed	http://www.monmouth.edu/assets/0/84/159/2147483694/f84548f8-7dcc-4d33-9b5c-56d2e18df7f5.pdf	Likely Voters	0.46	0.45	0.08
2012-10-07	2012-10-09	FOX	Phone	http://www.foxnews.com/politics/interactive/2012/10/10/fox-news-poll-race-shifts-toward-romney-after-debate/	Registered Voters	0.52	0.44	0.04
2012-10-06	2012-10-08	YouGov/Economist	Internet	http://cdn.yougov.com/cumulus_uploads/document/oskexcz53d/econToplines.pdf	Adults	0.49	0.47000000000000003	0.04
2012-10-04	2012-10-07	ABC/Post	Phone	http://www.langerresearch.com/uploads/1127-45a1FavorabilityNo45a1.pdf	Registered Voters	0.55	0.44	0.01
2012-10-04	2012-10-07	DailyKos/SEIU/PPP (D)	Automated Phone	http://www.dailykos.com/weeklypolling/2012/10/4	Likely Voters	0.47	0.5	0.04
2012-10-04	2012-10-07	Pew	Phone	http://www.people-press.org/2012/10/08/romneys-strong-debate-performance-erases-obamas-lead/	Adults	0.5	0.45	0.05
2012-10-01	2012-10-04	Politico/GWU/Battleground	Phone	http://www.politico.com/news/stories/1012/82122.html	Likely Voters	0.52	0.45	0.03
2012-09-30	2012-10-02	McLaughlin (R-American Conservative Union)	Phone	http://mclaughlinonline.com/lib/sitefiles/National_ACU_10-3-12_Presentation_ACU.pdf	Likely Voters	0.52	0.46	0.03
2012-09-29	2012-10-01	YouGov/Economist	Internet	http://cdn.yougov.com/cumulus_uploads/document/j7g41wxzsz/econToplines.pdf	Adults	0.48	0.48	0.05
2012-09-28	2012-09-30	CNN	Phone	http://i2.cdn.turner.com/cnn/2012/images/10/01/rel11a.pdf	Registered Voters	0.53	0.47	0
2012-09-27	2012-09-30	DailyKos/SEIU/PPP (D)	Automated Phone	http://elections.dailykos.com/weeklypolling/2012/9/27	Likely Voters	0.49	0.48	0.03
2012-09-26	2012-09-30	NPR	Phone	http://media.npr.org/documents/2012/oct/nprpoll.pdf	Likely Voters	0.53	0.4	0
2012-09-26	2012-09-30	NBC/WSJ	Phone	http://msnbcmedia.msn.com/i/MSNBC/Sections/A_Politics/_Today_Stories_Teases/NBCNews-WSJPoll_9-12.pdf	Registered Voters	0.52	0.42	0.06
2012-09-25	2012-09-30	Quinnipiac	Phone	http://www.quinnipiac.edu/institutes-and-centers/polling-institute/national/release-detail?ReleaseID=1801	Likely Voters	0.5	0.47	0.03
2012-09-24	2012-09-27	Politico/GWU/Battleground	Phone	http://www.politico.com/news/stories/0912/81830.html?hp=l1	Likely Voters	0.5	0.47	0
2012-09-24	2012-09-26	FOX	Phone	http://www.foxnews.com/politics/interactive/2012/09/27/fox-news-poll-voters-want-change-president-to-stand-up-for-free-speech/	Registered Voters	0.52	0.43	0.04
2012-09-22	2012-09-24	YouGov/Economist	Internet	http://cdn.yougov.com/cumulus_uploads/document/dqvatpi3fj/econToplines.pdf	Adults	0.52	0.45999999999999996	0.02
2012-09-21	2012-09-24	Bloomberg	Phone	http://media.bloomberg.com/bb/avfile/rhMzOK9Gexhs	Adults	0.52	0.44	0.04
2012-09-20	2012-09-23	DailyKos/SEIU/PPP (D)	Automated Phone	http://elections.dailykos.com/weeklypolling/2012/9/20	Likely Voters	0.5	0.47	0.03
2012-09-16	2012-09-20	Politico/GWU/Battleground	Phone	http://images.politico.com/global/2012/09/battlegroundpoll.html	Likely Voters	0.53	0.44999999999999996	0.01
2012-09-15	2012-09-17	YouGov/Economist	Internet	http://cdn.yougov.com/cumulus_uploads/document/w8gq8k2j9r/econToplines.pdf	Adults	0.52	0.44	0.03
2012-09-13	2012-09-17	Reason/Rupe	Phone	http://reason.com/assets/db/13481953038600.pdf	Likely Voters	0.52	0.45	0.04
